t_us,volt
37778.02,0.1127947
37780.0,0.1047379
37782.0,0.09668114
37784.02,0.0878187
37786.0,0.08298464
37788.0,0.07653924
37790.0,0.07170516
37792.0,0.06687112
37794.0,0.0612314
37796.02,0.05881435
37798.0,0.05317464
37800.0,0.05236894
37802.0,0.04672923
37804.0,0.04350652
37806.0,0.04028382
37808.0,0.03867246
37810.0,0.03706112
37812.0,0.03303272
37814.02,0.03142138
37816.0,0.02981002
37818.0,0.02819868
37820.0,0.1281025
37822.0,0.386775
37824.0,0.622133
37826.0,0.8445498
37828.0,1.0484364
37830.02,1.2321308
37832.02,1.4029844
37834.0,1.556919
37836.0,1.697963
37838.0,1.8300936
37840.0,1.943744
37842.0,2.058956
37844.0,2.162134
37846.0,2.256397
37847.99,2.340237
37850.02,2.416776
37852.0,2.488532
37854.0,2.553791
37856.0,2.615023
37858.0,2.67142
37860.0,2.721423
37862.0,2.770569
37864.0,2.81327
37865.99,2.852748
37868.02,2.888249
37870.0,2.918864
37872.0,2.950285
37874.0,2.980095
37876.0,3.009905
37878.02,3.03327
37880.0,3.057441
37882.0,3.072749
37883.99,3.091278
37886.02,3.10986
37888.0,3.125973
37890.0,3.13967
37892.0,3.153366
37894.0,3.166257
37896.02,3.1767308
37898.0,3.187204
37900.0,3.196873
37901.99,3.20493
37904.02,3.207346
37906.0,3.221043
37908.02,3.228294
37910.0,3.233934
37912.0,3.240379
37914.02,3.24602
37916.0,3.249242
37918.0,3.257299
37920.0,3.257299
37922.02,3.262133
37924.0,3.265355
37926.02,3.27019
37928.0,3.269384
37930.0,3.275024
37932.02,3.276635
37934.0,3.275024
37936.0,3.280663
37938.0,3.282275
37940.0,3.286303
37942.0,3.287914
37944.02,3.038104
37946.0,2.788294
37948.0,2.56346
37950.02,2.349905
37952.0,2.157298
37954.0,1.981611
37956.0,1.822037
37958.0,1.6754032
37960.0,1.536777
37962.02,1.4150696
37964.0,1.2982468
37966.0,1.194264
37968.02,1.096777
37970.0,1.0081024
37972.0,0.9275346
37974.0,0.854218
37976.0,0.7856854
37978.0,0.7204256
37980.02,0.6640282
37982.0,0.6124146
37984.0,0.5624626
37986.02,0.5181504
37988.0,0.4754497
37990.0,0.437583
37992.0,0.4036941
37994.0,0.3706614
37996.0,0.3424627
37998.02,0.3158754
38000.0,0.2908994
38002.0,0.2675348
38004.0,0.247393
38006.0,0.22805676
38008.0,0.2095261
38010.0,0.19175096
38012.0,0.1836942
38014.0,0.1659693
38016.02,0.15146716
38018.0,0.1426047
38020.0,0.13051952
38022.0,0.12004576
38024.0,0.11198896
38026.0,0.10554354
38028.0,0.0910414
38030.0,0.0886244
38032.02,0.0813733
38034.02,0.07573358
38036.0,0.06928818
38038.0,0.06606544
38040.0,0.06203707
38042.0,0.05962004
38044.0,0.05156327
38046.0,0.05317464
38048.0,0.04672923
38049.99,0.04350652
38052.02,0.04028382
38054.0,0.03786679
38056.0,0.03867246
38058.0,0.03383841
38060.0,0.0306157
38062.02,0.029004348
38064.0,0.02819868
38066.0,0.15952384
38067.99,0.4198579
38070.02,0.6575828
38072.0,0.8743604
38074.0,1.0709956
38076.0,1.250711
38078.0,1.4207092
38080.02,1.574644
38082.0,1.7172988
38084.0,1.846207
38085.99,1.964692
38088.02,2.0743132
38090.0,2.172607
38092.0,2.267677
38094.0,2.348294
38096.0,2.4256392
38098.02,2.495783
38100.0,2.562654
38102.0,2.62308
38103.99,2.675449
38106.02,2.727063
38108.0,2.772986
38110.02,2.816492
38112.0,2.855166
38114.0,2.892277
38116.02,2.926114
38118.0,2.956731
38120.0,2.98493
38122.0,3.006683
38124.02,3.032464
38126.0,3.055829
38128.02,3.075971
38130.0,3.094551
38132.0,3.10986
38134.02,3.126778
38136.0,3.13967
38138.0,3.150949
38140.0,3.165451
38142.0,3.175925
38144.0,3.18801
38146.02,3.198485
38148.0,3.207346
38150.0,3.214598
38152.02,3.218626
38154.0,3.226683
38156.0,3.233934
38158.0,3.239573
38160.0,3.246826
38162.0,3.250048
38164.02,3.254076
38166.0,3.258105
38168.0,3.256493
38170.02,3.265355
38172.0,3.2709952
38174.0,3.2709952
38176.0,3.275024
38178.0,3.27744
38180.0,3.279052
38182.02,3.280663
38184.0,3.28308
38186.0,3.286303
38188.0,3.275024
38190.0,3.005877
38192.0,2.758484
38194.0,2.53365
38196.0,2.326541
38198.0,2.136351
38200.02,1.9630808
38202.0,1.8043124
38204.0,1.657679
38206.0,1.520664
38208.0,1.398956
38210.0,1.2853552
38212.0,1.1821788
38214.0,1.0863032
38216.0,0.9984342
38218.02,0.9162554
38220.0,0.8429384
38222.0,0.776823
38224.0,0.7131746
38226.0,0.6583886
38228.0,0.6035522
38230.0,0.5584344
38232.0,0.5125108
38234.02,0.4730325
38236.02,0.4351657
38238.0,0.3996658
38240.0,0.3674387
38242.0,0.3352117
38244.0,0.311847
38246.0,0.2876767
38248.0,0.2659236
38250.0,0.2441703
38251.99,0.2240283
38254.02,0.2079148
38256.0,0.1925566
38258.0,0.17322036
38260.0,0.16516368
38262.0,0.14985576
38264.02,0.14018764
38266.0,0.1289082
38268.0,0.12004576
38269.99,0.11037764
38272.02,0.09990386
38274.0,0.0950698
38276.0,0.08943008
38278.0,0.08298464
38280.0,0.07492788
38282.02,0.07009382
38284.0,0.0644541
38286.0,0.0604257
38287.99,0.05236894
38290.02,0.0539803
38292.0,0.04834056
38294.0,0.04511786
38296.0,0.04270084
38298.0,0.03947813
38300.02,0.03786679
38302.0,0.03222704
38304.0,0.03383841
38305.99,0.02981002
38308.02,0.02819868
38310.0,0.025781632
38312.02,0.1925566
38314.0,0.4472509
38316.0,0.6817532
38318.02,0.8945018
38320.0,1.091943
38322.0,1.2764932
38324.0,1.441657
38326.02,1.593174
38328.0,1.7318008
38330.02,1.8631764
38332.0,1.976777
38334.0,2.085594
38336.02,2.1863032
38338.0,2.274978
38340.0,2.358768
38342.0,2.436114
38344.0,2.506256
38346.0,2.5691
38348.02,2.627915
38350.0,2.683556
38352.0,2.734314
38354.02,2.780238
38356.0,2.822938
38358.0,2.861611
38360.0,2.89711
38362.0,2.927726
38364.0,2.959954
38366.02,2.988153
38368.0,3.014739
38370.0,3.036494
38372.02,3.058246
38374.0,3.078388
38376.0,3.094551
38378.0,3.114693
38380.0,3.127584
38382.0,3.142892
38384.02,3.155783
38386.0,3.168674
38388.0,3.179953
38390.0,3.188815
38392.0,3.198485
38394.0,3.205736
38396.0,3.217821
38398.0,3.22346
38400.0,3.2291
38402.02,3.235545
38404.0,3.240379
38406.0,3.24602
38408.0,3.250854
38410.0,3.254882
38412.0,3.258911
38414.0,3.262939
38416.0,3.266967
38418.0,3.27019
38420.02,3.273412
38422.0,3.273412
38424.0,3.276635
38426.0,3.279857
38428.0,3.28308
38430.0,3.283885
38432.0,3.287109
38434.0,3.242797
38436.02,2.974455
38438.02,2.72948
38440.0,2.507062
38442.0,2.301565
38444.0,2.114598
38446.0,1.940521
38448.0,1.78417
38450.0,1.638292
38452.0,1.5061616
38453.99,1.3844536
38456.02,1.272465
38458.0,1.169288
38460.0,1.0726068
38462.0,0.9855436
38464.0,0.9081986
38466.02,0.836493
38468.0,0.7687662
38470.0,0.7075348
38471.99,0.6511374
38474.02,0.6019408
38476.0,0.551989
38478.0,0.5060654
38480.0,0.4673928
38482.0,0.4287204
38484.02,0.3956373
38486.0,0.3642159
38488.0,0.3352117
38489.99,0.3110413
38492.02,0.2860654
38494.0,0.2627007
38496.02,0.24014184
38498.0,0.22322264
38500.0,0.2054474
38502.02,0.1893339
38504.0,0.1756374
38506.0,0.1627466
38507.99,0.15066144
38510.02,0.13696492
38512.0,0.1281025
38514.02,0.11843436
38516.0,0.10876628
38518.0,0.1015152
38520.02,0.0942641
38522.0,0.0878187
38524.0,0.07976194
38526.0,0.07170516
38528.02,0.07170516
38530.0,0.0636484
38532.02,0.05881435
38534.0,0.0539803
38536.0,0.05236894
38538.02,0.04834056
38540.0,0.04592355
38542.0,0.0475349
38544.0,0.03867246
38546.0,0.03706112
38548.0,0.03544975
38550.02,0.03464409
38552.0,0.02981002
38554.0,0.029004348
38556.02,0.02739299
38558.0,0.22080568
38560.0,0.4770611
38562.0,0.7123688
38564.0,0.924312
38566.0,1.1185304
38568.02,1.299052
38570.0,1.458626
38572.0,1.6100932
38574.02,1.749526
38576.0,1.8768728
38578.0,1.99289
38580.0,2.102512
38582.0,2.198388
38584.0,2.287063
38586.02,2.364407
38588.0,2.4433648
38590.0,2.515925
38592.0,2.58038
38594.0,2.637583
38596.0,2.690807
38598.0,2.739953
38600.0,2.785072
38602.0,2.83019
38604.02,2.864833
38606.0,2.9019448
38608.0,2.935784
38610.0,2.964788
38612.0,2.992181
38614.0,3.017157
38616.0,3.032464
38618.0,3.061469
38620.02,3.080805
38622.02,3.09858
38624.0,3.116305
38626.0,3.131612
38628.0,3.147726
38630.0,3.157395
38632.0,3.173508
38634.0,3.179953
38636.0,3.192039
38637.99,3.202513
38640.02,3.209764
38642.0,3.215403
38644.0,3.22346
38646.0,3.225071
38648.0,3.233934
38650.0,3.241185
38652.0,3.246826
38654.0,3.251659
38655.99,3.255687
38658.02,3.261327
38660.0,3.262133
38662.0,3.265355
38664.0,3.2718
38666.0,3.272606
38668.02,3.276635
38670.0,3.279052
38672.0,3.279052
38673.99,3.281469
38676.02,3.287109
38678.0,3.285497
38680.0,3.208152
38682.0,2.942229
38684.0,2.701281
38686.02,2.47967
38688.0,2.2782008
38690.0,2.09365
38691.99,1.921991
38694.02,1.7656396
38696.0,1.6213732
38698.02,1.4900476
38700.0,1.3707572
38702.0,1.2595736
38704.02,1.157203
38706.0,1.0661612
38708.0,0.977487
38710.0,0.9009476
38712.02,0.8260194
38714.0,0.7599038
38716.02,0.7002836
38718.0,0.6430808
38720.0,0.5922728
38722.02,0.5463492
38724.0,0.5004256
38726.0,0.4625589
38728.0,0.4263034
38730.02,0.3916089
38732.0,0.3585762
38734.02,0.3311832
38736.0,0.3110413
38738.0,0.2820371
38740.02,0.2586724
38742.0,0.23691908
38744.0,0.22241696
38746.0,0.2046418
38748.0,0.1885282
38750.0,0.17322036
38752.02,0.16355224
38754.0,0.14824448
38756.0,0.1377706
38758.02,0.1281025
38760.0,0.11843436
38762.0,0.1111833
38764.0,0.1015152
38766.0,0.08943008
38768.0,0.084596
38770.02,0.07895626
38772.0,0.07412224
38774.0,0.06928818
38776.02,0.06525976
38778.0,0.05962004
38780.0,0.05559165
38782.0,0.05236894
38784.0,0.0507576
38786.0,0.0443122
38788.02,0.0410895
38790.0,0.03947813
38792.0,0.03786679
38794.0,0.03464409
38796.0,0.03142138
38798.0,0.0306157
38800.0,0.029004348
38802.0,0.025781632
38804.0,0.2554497
38806.02,0.5052598
38808.0,0.7365392
38810.0,0.946065
38812.0,1.1322268
38814.0,1.3167776
38816.0,1.481185
38818.0,1.6326524
38820.0,1.768862
38822.02,1.892986
38824.02,2.007393
38826.0,2.114598
38828.0,2.208862
38830.0,2.301565
38832.0,2.377299
38834.0,2.453032
38836.0,2.523177
38838.0,2.586825
38839.99,2.644028
38842.02,2.697253
38844.0,2.745593
38846.0,2.788294
38848.0,2.833413
38850.0,2.870473
38852.0,2.905973
38854.0,2.939006
38856.0,2.96801
38857.99,2.993792
38860.02,3.023602
38862.0,3.042133
38864.0,3.063886
38866.0,3.084028
38868.0,3.100191
38870.02,3.117111
38872.0,3.131612
38874.0,3.14531
38875.99,3.158201
38878.02,3.166257
38880.0,3.182371
38882.0,3.191233
38884.0,3.200901
38886.0,3.209764
38888.02,3.216209
38890.0,3.222655
38892.0,3.2299052
38893.99,3.23635
38896.02,3.240379
38898.0,3.2476308
38900.02,3.252465
38902.0,3.256493
38904.0,3.259715
38906.02,3.262939
38908.0,3.266161
38910.0,3.2709952
38912.0,3.274218
38914.02,3.276635
38916.0,3.278246
38918.02,3.279857
38920.0,3.284691
38922.0,3.282275
38924.02,3.285497
38926.0,3.174314
38928.0,2.912419
38930.0,2.673838
38932.02,2.454644
38934.0,2.255591
38936.02,2.073509
38938.0,1.9010428
38940.0,1.747109
38942.02,1.6076768
38944.0,1.4731284
38946.0,1.3554492
38948.0,1.2458776
38950.0,1.1451176
38952.0,1.0524648
38954.02,0.968624
38956.0,0.8904734
38958.0,0.8179124
38960.02,0.7534584
38962.0,0.6962554
38964.0,0.6382466
38966.0,0.5858272
38968.0,0.5423208
38970.0,0.4980085
38972.02,0.4585305
38974.0,0.4206635
38976.0,0.3875806
38978.02,0.356965
38980.0,0.329572
38982.0,0.3005676
38984.0,0.27962
38986.0,0.2538384
38988.0,0.23772484
38990.02,0.21758284
38992.0,0.201419
38994.0,0.1869169
38996.0,0.171609
38998.0,0.15952384
39000.0,0.1474387
39002.0,0.139382
39004.0,0.12568552
39006.0,0.11601738
39008.02,0.1079606
39010.0,0.09909816
39012.0,0.09345846
39014.0,0.08540166
39016.0,0.07976194
39018.0,0.07412224
39020.0,0.06928818
39022.0,0.0636484
39024.02,0.05881435
39026.02,0.05236894
39028.0,0.05156327
39030.0,0.04834056
39032.0,0.0443122
39034.0,0.04189516
39036.0,0.0410895
39038.0,0.03625542
39040.0,0.03222704
39041.99,0.0306157
39044.02,0.02981002
39046.0,0.029004348
39048.0,0.024975968
39050.0,0.2852596
39052.0,0.5374866
39054.02,0.763932
39056.0,0.9742638
39058.0,1.1636484
39059.99,1.3417528
39062.02,1.49891
39064.0,1.6447376
39066.0,1.7801416
39068.0,1.904266
39070.0,2.016256
39072.02,2.124266
39074.0,2.219336
39076.0,2.306399
39077.99,2.387773
39080.02,2.45706
39082.0,2.528817
39084.0,2.593271
39086.0,2.650473
39088.0,2.702892
39090.02,2.752038
39092.0,2.797157
39094.0,2.83583
39095.99,2.87289
39098.02,2.910001
39100.0,2.942229
39102.02,2.972039
39104.0,2.99782
39106.0,3.022796
39108.02,3.043744
39110.0,3.065498
39112.0,3.0848332
39114.0,3.102608
39116.02,3.119527
39118.0,3.13403
39120.02,3.148532
39122.0,3.1590052
39124.0,3.1710908
39126.02,3.182371
39128.0,3.188815
39130.0,3.201707
39132.0,3.21057
39134.0,3.219431
39136.0,3.224265
39138.02,3.228294
39140.0,3.235545
39142.0,3.240379
39144.02,3.246826
39146.0,3.251659
39148.0,3.256493
39150.0,3.260521
39152.0,3.26455
39154.0,3.266161
39156.02,3.269384
39158.0,3.274218
39160.0,3.276635
39162.02,3.279052
39164.0,3.280663
39166.0,3.282275
39168.0,3.284691
39170.0,3.28308
39172.0,3.13967
39174.02,2.881752
39176.0,2.644834
39178.0,2.427251
39180.02,2.230616
39182.0,2.046065
39184.0,1.881707
39186.0,1.7293836
39188.0,1.58834
39190.0,1.4602376
39192.02,1.3409472
39194.0,1.231325
39196.0,1.1322268
39198.0,1.041185
39200.0,0.958956
39202.0,0.8816112
39204.0,0.8098556
39206.0,0.7462074
39208.0,0.6865872
39210.02,0.6309956
39212.0,0.5834104
39214.0,0.5358754
39216.0,0.4923689
39218.0,0.4536965
39220.0,0.4166352
39222.0,0.3835522
39224.0,0.3521308
39226.02,0.3255436
39228.02,0.2997619
39230.0,0.27962
39232.0,0.2522271
39234.0,0.2361134
39236.0,0.2167772
39238.0,0.1998077
39240.0,0.1861112
39242.0,0.16999768
39243.99,0.15388416
39246.02,0.1450217
39248.0,0.13535364
39250.0,0.1264912
39252.0,0.11682304
39254.0,0.10634928
39256.02,0.09909816
39258.0,0.09023572
39260.0,0.08620734
39261.99,0.07976194
39264.02,0.07251084
39266.0,0.06767682
39268.0,0.06203707
39270.0,0.05800869
39272.0,0.0539803
39274.02,0.05478598
39276.0,0.04672923
39278.0,0.0443122
39279.99,0.0410895
39282.02,0.03947813
39284.0,0.03625542
39286.02,0.03383841
39288.0,0.03303272
39290.0,0.03222704
39292.02,0.02819868
39294.0,0.04995193
39296.0,0.3199038
39297.99,0.5656854
39300.02,0.7881024
39302.0,0.9952114
39304.02,1.180567
39306.0,1.357866
39308.0,1.5174404
39310.02,1.666541
39312.0,1.79706
39314.0,1.918768
39316.0,2.031563
39318.02,2.135545
39320.0,2.224976
39322.02,2.316873
39324.0,2.39744
39326.0,2.471563
39328.02,2.53929
39330.0,2.598104
39332.0,2.656113
39334.0,2.702892
39336.0,2.756067
39338.0,2.801991
39340.02,2.840663
39342.0,2.876113
39344.0,2.9140292
39346.02,2.944646
39348.0,2.972039
39350.0,2.99782
39352.0,3.0260184
39354.0,3.047773
39356.0,3.069526
39358.02,3.088056
39360.0,3.10422
39362.0,3.120333
39364.02,3.136446
39366.0,3.149338
39368.0,3.161423
39370.0,3.174314
39372.0,3.183981
39374.0,3.195261
39376.02,3.202513
39378.0,3.207346
39380.0,3.219431
39382.02,3.225877
39384.0,3.232322
39386.0,3.238768
39388.0,3.24199
39390.0,3.248436
39392.0,3.252465
39394.02,3.257299
39396.0,3.258105
39398.0,3.265355
39400.0,3.269384
39402.0,3.2709952
39404.0,3.275024
39406.0,3.27744
39408.0,3.275024
39410.02,3.279857
39412.02,3.28308
39414.0,3.285497
39416.0,3.287109
39418.0,3.10986
39420.0,2.852748
39422.0,2.62308
39424.0,2.4079148
39426.0,2.209668
39428.02,2.028341
39430.02,1.863982
39432.0,1.7124644
39434.0,1.5730324
39436.0,1.4457356
39438.0,1.3288624
39440.0,1.221657
39442.0,1.1193364
39444.0,1.031517
39445.99,0.9500934
39448.02,0.8727484
39450.0,0.801799
39452.0,0.7405676
39454.0,0.6801416
39456.0,0.6261614
39458.02,0.5745476
39460.0,0.52943
39462.0,0.4907576
39463.99,0.4488622
39466.02,0.4142182
39468.0,0.3811353
39470.0,0.3505195
39472.0,0.3223209
39474.0,0.2949278
39476.02,0.2731746
39478.0,0.2530327
39480.0,0.23289076
39481.99,0.21033176
39484.02,0.1981963
39486.0,0.1828885
39488.02,0.1724147
39490.0,0.15307848
39492.0,0.144216
39494.02,0.13374224
39496.0,0.12326848
39498.0,0.11440604
39500.0,0.1047379
39502.02,0.09909816
39504.0,0.0910414
39506.02,0.084596
39508.0,0.0773449
39510.0,0.07331654
39512.02,0.06928818
39514.0,0.06203707
39516.0,0.05962004
39518.0,0.0539803
39520.02,0.0507576
39522.0,0.04672923
39524.02,0.04270084
39526.0,0.04189516
39528.0,0.03867246
39530.02,0.03464409
39532.0,0.03383841
39534.0,0.03222704
39536.0,0.029004348
39538.0,0.02819868
39540.0,0.0837903
39542.02,0.3513252
39544.0,0.5954956
39546.0,0.8179124
39548.02,1.0201876
39550.0,1.203126
39552.0,1.378008
39554.0,1.5351656
39556.0,1.6794316
39558.0,1.813175
39560.02,1.9364924
39562.0,2.044454
39564.0,2.14763
39566.02,2.240283
39568.0,2.33057
39570.0,2.404691
39572.0,2.478864
39574.0,2.545735
39576.0,2.607772
39578.02,2.661753
39580.0,2.71256
39582.0,2.758484
39584.0,2.8044076
39586.0,2.8454976
39588.0,2.882558
39590.0,2.918058
39592.0,2.950285
39594.0,2.976873
39596.02,3.00346
39598.0,3.023602
39600.0,3.049384
39602.0,3.071137
39604.0,3.090474
39606.0,3.108248
39608.0,3.125167
39610.0,3.140476
39612.02,3.151755
39614.02,3.16384
39616.0,3.175119
39618.0,3.184787
39620.0,3.194456
39622.0,3.204124
39624.0,3.212986
39626.0,3.220237
39628.0,3.226683
39630.02,3.232322
39632.02,3.241185
39634.0,3.242797
39636.0,3.249242
39638.0,3.250048
39640.0,3.258105
39642.0,3.262939
39644.0,3.26455
39646.0,3.266967
39647.99,3.27019
39650.02,3.273412
39652.0,3.276635
39654.0,3.279052
39656.0,3.282275
39658.0,3.28308
39660.02,3.284691
39662.0,3.286303
39664.0,3.072749
39665.99,2.820521
39668.02,2.589242
39670.0,2.378105
39672.0,2.183886
39674.0,2.00417
39676.0,1.8421784
39678.02,1.694739
39680.0,1.5553076
39682.0,1.4303776
39683.99,1.311137
39686.02,1.206349
39688.0,1.1080568
39690.02,1.0193816
39692.0,0.938814
39694.0,0.8630806
39696.02,0.7945476
39698.0,0.7317048
39700.0,0.674502
39702.0,0.6180542
39704.02,0.5697136
39706.0,0.5245958
39708.02,0.481895
39710.0,0.44
39712.0,0.4069169
39714.02,0.3771068
39716.0,0.346491
39718.0,0.3199038
39720.0,0.2933164
39722.02,0.2731746
39724.0,0.2506158
39726.02,0.23127948
39728.0,0.2095261
39730.0,0.1957793
39732.02,0.1772488
39734.0,0.16677496
39736.0,0.15388416
39738.0,0.1426047
39740.0,0.1313252
39742.0,0.1224628
39744.02,0.11360036
39746.0,0.1047379
39748.0,0.09668114
39750.02,0.09023572
39752.0,0.0837903
39754.0,0.07653924
39756.0,0.0708995
39758.0,0.06525976
39760.0,0.0612314
39762.02,0.05962004
39764.0,0.05236894
39766.0,0.0507576
39768.02,0.04592355
39770.0,0.04350652
39772.0,0.0410895
39774.0,0.03706112
39776.0,0.03625542
39778.0,0.03464409
39780.02,0.0306157
39782.0,0.02658732
39784.0,0.02417028
39786.0,0.1176287
39788.0,0.3803295
39790.0,0.619716
39792.0,0.8356876
39794.0,1.041991
39796.0,1.226491
39798.02,1.398956
39800.0,1.556919
39802.0,1.695546
39804.0,1.826871
39806.0,1.9421328
39808.0,2.054927
39810.0,2.161328
39812.0,2.252368
39814.02,2.337015
39816.02,2.415165
39818.0,2.489337
39820.0,2.548958
39822.0,2.611801
39824.0,2.669004
39826.0,2.720617
39828.0,2.766541
39830.0,2.812464
39831.99,2.8511376
39834.02,2.886587
39836.0,2.916447
39838.0,2.950285
39840.0,2.980095
39842.0,3.005072
39844.02,3.032464
39846.0,3.055829
39848.0,3.075165
39849.99,3.093696
39852.02,3.110665
39854.0,3.125167
39856.0,3.134835
39858.0,3.150949
39860.0,3.164646
39862.02,3.177536
39864.0,3.186399
39866.0,3.197679
39867.99,3.205736
39870.02,3.2121808
39872.0,3.219431
39874.0,3.226683
39876.0,3.233128
39878.0,3.24199
39880.02,3.245214
39882.0,3.250048
39884.0,3.252465
39885.99,3.257299
39888.02,3.262939
39890.0,3.265355
39892.02,3.268578
39894.0,3.2718
39896.0,3.274218
39898.02,3.276635
39900.0,3.279052
39902.0,3.27744
39904.0,3.282275
39906.02,3.285497
39908.0,3.287109
39910.02,3.045356
39912.0,2.793934
39914.0,2.564266
39916.02,2.353128
39918.0,2.163744
39920.0,1.9856392
39922.0,1.8260652
39924.02,1.678626
39926.0,1.5399996
39928.02,1.416681
39930.0,1.302275
39932.0,1.1926524
39934.02,1.099194
39936.0,1.012131
39938.0,0.9291462
39940.0,0.855024
39942.0,0.7872966
39944.0,0.724454
39946.02,0.6648338
39948.0,0.6132204
39950.0,0.5648798
39952.02,0.5205676
39954.0,0.4778667
39956.0,0.4383886
39958.0,0.4036941
39960.0,0.371467
39962.0,0.3448797
39964.02,0.3158754
39966.0,0.2908994
39968.0,0.2683405
39970.02,0.247393
39972.0,0.2288624
39974.0,0.21194324
39976.0,0.1949736
39978.0,0.17966576
39980.0,0.16516368
39982.02,0.1490501
39984.0,0.141799
39986.0,0.1313252
39988.0,0.12165708
39990.0,0.11440604
39992.0,0.0982925
39994.0,0.0950698
39996.0,0.0886244
39998.0,0.08298464
0.0,3.280663
2.0,3.282275
4.0,3.284691
6.0,3.28872
8.0,3.287914
10.0,3.28872
12.0,3.28872
14.000004,3.073554
16.0,2.822132
18.0,2.5884368
20.0,2.378105
22.0,2.183886
24.0,2.00417
26.0,1.8429844
28.00001,1.693128
30.0,1.5545016
32.0,1.4303776
34.0,1.3208056
36.0,1.2079604
38.0,1.114502
40.0,1.0201876
42.0,0.938814
44.0,0.867109
46.0,0.793742
48.0,0.7300936
50.0,0.672085
52.0,0.6180542
54.0,0.5656854
56.00002,0.5221788
58.0,0.481895
60.0,0.4472509
62.0,0.4085282
64.0,0.3771068
66.00004,0.3585762
68.0,0.3166811
70.0,0.2933164
72.0,0.2675348
74.0,0.2522271
76.0,0.2296681
78.0,0.2095261
80.0,0.1957793
82.00004,0.18047144
84.0,0.1683863
86.00004,0.15388416
88.0,0.14018764
90.0,0.1321309
92.0,0.12568552
94.0,0.11601738
96.0,0.1039322
98.00004,0.09668114
100.0,0.09265276
102.00004,0.082179
104.0,0.07573358
106.00004,0.07653924
108.0,0.0644541
110.0,0.06203707
112.00004,0.05881435
114.00004,0.05317464
116.0,0.04914626
118.00004,0.04672923
120.0,0.0443122
122.00004,0.03867246
124.0,0.03947813
126.00004,0.03544975
128.0,0.03383841
130.0,0.02819868
132.0001,0.02819868
134.0001,0.0
136.0,0.12407414
138.0,0.386775
140.0,0.629384
142.0001,0.846161
144.0,1.054882
146.0,1.231325
148.0,1.397345
150.0,1.5553076
152.0,1.7003796
154.0,1.8308992
156.0,1.9509948
158.0,2.064646
160.0,2.160522
162.0001,2.253174
164.0001,2.338626
166.0001,2.416776
168.0,2.490143
170.0,2.5529868
172.0001,2.615829
174.0001,2.67142
176.0,2.719811
178.0,2.767346
180.0,2.811659
182.0001,2.855972
184.0,2.88986
186.0,2.922892
188.0,2.953508
190.0,2.981706
192.0,3.0091
194.0001,3.03327
196.0001,3.052607
198.0,3.072749
200.0,3.094551
202.0001,3.112276
204.0001,3.127584
206.0,3.1412816
208.0,3.154172
210.0,3.166257
212.0001,3.173508
214.0,3.183981
216.0,3.195261
218.0,3.206541
220.0,3.216209
222.0,3.224265
224.0001,3.226683
226.0001,3.233128
228.0001,3.238768
230.0,3.241185
232.0,3.249242
234.0001,3.254882
236.0001,3.257299
238.0,3.261327
240.0,3.266161
242.0,3.265355
244.0001,3.2718
246.0,3.269384
248.0,3.27744
250.0,3.27744
252.0001,3.281469
254.0001,3.278246
256.0,3.28872
258.0,3.28308
260.0,3.03891
262.0,2.785878
264.0002,2.560237
266.0002,2.3490992
268.0002,2.158909
270.0,1.982417
272.0,1.8212316
274.0,1.673792
276.0,1.5359712
278.0,1.416681
280.0,1.2958296
282.0002,1.194264
284.0002,1.0959712
286.0,1.0056856
288.0,0.9299518
290.0,0.8526068
292.0,0.7985762
294.0,0.722037
296.0,0.6608056
298.0,0.6099976
300.0,0.5640742
301.9999,0.5157336
304.0,0.4770611
306.0,0.44
308.0,0.4028885
310.0,0.3722726
312.0,0.3472969
314.0,0.3166811
316.0,0.2900938
318.0,0.2683405
320.0,0.2465873
322.0,0.2264454
324.0002,0.2095261
326.0002,0.19739064
328.0002,0.1772488
330.0002,0.16999768
332.0002,0.15307848
334.0,0.1409933
336.0,0.1313252
338.0,0.12004576
340.0,0.1127947
342.0,0.082179
344.0002,0.0918471
346.0002,0.08540166
348.0002,0.082179
350.0,0.07815058
352.0,0.06848246
354.0,0.0636484
356.0,0.0644541
358.0,0.05720302
360.0,0.05236894
362.0002,0.04350652
364.0002,0.04511786
366.0,0.04511786
368.0,0.04028382
370.0,0.03786679
372.0,0.03383841
374.0,0.03383841
376.0,0.03625542
378.0,0.02739299
380.0,0.02739299
382.0,0.1579125
384.0,0.4174409
386.0002,0.6551658
388.0002,0.866303
390.0002,1.069384
392.0002,1.2474888
394.0002,1.421515
396.0,1.574644
398.0,1.7148816
400.0,1.8445956
402.0,1.9638864
404.0002,2.073509
406.0002,2.169384
408.0002,2.265259
410.0002,2.3490992
412.0,2.426445
414.0,2.497394
416.0,2.561848
418.0,2.620663
420.0,2.6770608
422.0,2.728674
424.0002,2.776208
426.0002,2.817298
428.0,2.856777
430.0,2.893082
432.0,2.924504
434.0,2.9551192
436.0,2.984124
438.0,3.013934
440.0,3.035687
442.0,3.056635
444.0,3.075971
446.0002,3.093696
448.0002,3.110665
450.0002,3.125167
452.0002,3.142087
454.0002,3.156589
456.0002,3.16948
458.0002,3.179953
460.0,3.189621
462.0,3.197679
464.0,3.21057
466.0002,3.20493
468.0002,3.222655
470.0002,3.2291
472.0002,3.237156
474.0002,3.238768
476.0,3.246826
478.0,3.249242
480.0,3.249242
